stu_id,year,dept,feedback,sentiment
21104181,SE,IT,"The course was well-structured and provided a good balance of theory and practice",1
21104182,SE,IT,"The professor was very supportive and provided helpful resources for students",1
21104183,SE,IT,"I appreciated the professor's efforts to make the course engaging and interactive",1
21104184,SE,IT,"The exams were challenging but fair and representative of the material covered",1
21104185,SE,IT,"The course was well-organized and the assignments were appropriately challenging",1
21104186,SE,IT,"The workload was manageable but could have been better distributed throughout the semester",0
21104187,SE,IT,"The professor was approachable and always available for questions",1
21104188,SE,IT,"I enjoyed the hands-on projects and felt they helped reinforce the course material",1
21104189,SE,IT,"The course covered a lot of material but sometimes lacked depth in certain areas",-1
21104190,SE,IT,"The class discussions were valuable and helped me understand the material better",1
21104191,SE,IT,"The professor was knowledgeable and provided helpful feedback on assignments",1
21104192,SE,IT,"The workload was manageable but could have benefitted from more structure",0
21104193,SE,IT,"The course material was relevant and useful for my future career",1
21104194,SE,IT,"The professor was disorganized and sometimes unclear in their explanations",-1
21104195,SE,IT,"The course was too theoretical and lacked practical application",-1
21104196,SE,IT,"The exams were too difficult and not representative of the material covered",-1
21104197,SE,IT,"I found the course content to be interesting and thought-provoking",1
21104198,SE,IT,"The session was very informative and I learned a lot",1
21104199,SE,IT,"The professor was engaging and made the material interesting",1
21104200,SE,IT,"I struggled with some of the concepts covered in the session, but the professor was helpful in explaining them",-1
21102001,SE,COMPS,"The professor was very knowledgeable and explained the concepts well",1
21102002,SE,COMPS,"The assignments were challenging but helped me learn a lot",-1
21102003,SE,COMPS,"I enjoyed the class discussions and learned from my peers' perspectives",1
21102004,SE,COMPS,"The pace of the lectures was too fast and I found it difficult to keep up",-1
21102005,SE,COMPS,"The course material was well-organized and easy to follow",1
21102006,SE,COMPS,"I had trouble with the programming assignments, but the TA was very helpful in answering my questions",0
21102007,SE,COMPS,"The professor was approachable and always willing to help outside of class",1
21102008,SE,COMPS,"I would have liked more hands-on activities to reinforce the concepts taught in class",0
21102009,SE,COMPS,"The exams were fair and tested the material taught in class",1
21102010,SE,COMPS,"I appreciated the professor's use of real-world examples to illustrate the concepts",1
21102011,SE,COMPS,"The workload was manageable and allowed me to balance the class with my other commitments",1
21102012,SE,COMPS,"I wish there had been more opportunities for group work and collaboration",0
21102013,SE,COMPS,"The classroom technology (e.g. projector, sound system) was reliable and worked well",1
21102014,SE,COMPS,"I struggled with some of the more technical aspects of the course, but the professor provided extra resources to help me",0
21102015,SE,COMPS,"The course was well-structured and built upon previous concepts in a logical way",1
21102016,SE,COMPS,"I found the textbook to be a valuable resource for understanding the material",1
21102017,SE,COMPS,"I would have liked more opportunities for feedback on my assignments to help me improve",0
21102018,SE,COMPS,"The professor was clear in their expectations for the assignments and grading criteria",1
21102019,SE,COMPS,"I appreciated the flexibility in the due dates for assignments",1
21102020,SE,COMPS,"The course was challenging but rewarding, and I learned a lot",1
21102021,SE,COMPS,"I had trouble with some of the concepts covered in the course, but the professor was available for one-on-one help",0
21102022,SE,COMPS,"I would have liked more opportunities for interaction with my classmates, such as group projects or discussions",0
21102023,SE,COMPS,"The professor used a variety of teaching methods (e.g. lectures, group work, discussions) to keep the class engaging",1
21102024,SE,COMPS,"I found the homework assignments to be helpful in reinforcing the concepts taught in class",1
21102025,SE,COMPS,"I wish there had been more focus on practical applications of the course material",0
21102026,SE,COMPS,"The professor was organized and prepared for each class session",1
21102027,SE,COMPS,"I struggled with the pace of the course and would have benefited from more review sessions",-1
21102028,SE,COMPS,"The professor was approachable and always willing to answer questions, even outside of office hours",1
21102029,SE,COMPS,"I wish there had been more opportunities for hands-on learning, such as coding exercises or projects",0
21102030,SE,COMPS,"I appreciated the use of multimedia (e.g. videos, interactive diagrams) to supplement the lectures",1
21102031,SE,COMPS,"I found the course material to be interesting and applicable to real-world scenarios",1
21102032,SE,COMPS,"I would have liked more guidance on how to approach the programming assignments",0
21102033,SE,COMPS,"The professor was enthusiastic and passionate about the subject matter, which made the class more engaging",1
21102034,SE,COMPS,"I struggled with the pace of the lectures, but found the recorded lectures helpful for review",0
21102035,SE,COMPS,"The class discussions were helpful in reinforcing the concepts taught in class",1
21102036,SE,COMPS,"I wish there had been more opportunities for peer review of assignments to get feedback from other students",0
21102037,SE,COMPS,"The professor was fair in their grading and provided clear feedback on assignments",1
21102038,SE,COMPS,"I enjoyed the group projects and found them helpful in learning to work effectively in a team",1
21102039,SE,COMPS,"I wish there had been more opportunities for extra credit to help boost my grade",0
21102040,SE,COMPS,"The course was challenging, but I appreciated the effort the professor made to make the material accessible to all students",1
21102041,SE,COMPS,"I struggled with some of the technical aspects of the course, but the professor was patient and willing to help me understand",0
21102042,SE,COMPS,"I appreciated the use of real-world examples to illustrate the concepts taught in class",1
21102043,SE,COMPS,"I found the online resources (e.g. lecture slides, code samples) to be helpful in understanding the material",1
21102044,SE,COMPS,"The professor was knowledgeable and provided insightful answers to students' questions",1
21102045,SE,COMPS,"I would have liked more opportunities for interactive learning, such as group discussions or debates",0
21102046,SE,COMPS,"I struggled with the workload, but found the professor to be understanding and accommodating",0
21102047,SE,COMPS,"The course covered a broad range of topics and provided a comprehensive overview of the subject matter",1
21102048,SE,COMPS,"I found the course material to be relevant to my future career aspirations",1
21102049,SE,COMPS,"I appreciated the use of online tools (e.g. GitHub, Jupyter Notebook) to facilitate learning and collaboration",1
21102050,SE,COMPS,"I would have liked more opportunities for live coding demonstrations or walkthroughs",0
21102051,SE,COMPS,"The professor was flexible and understanding when it came to extensions or accommodations for assignments",1
21102052,SE,COMPS,"I wish there had been more opportunities for student-led discussions or presentations",0
21102053,SE,COMPS,"The course enrollment process was smooth and efficient, and I appreciated the help provided by the staff",1
21102054,SE,COMPS,"I wish there had been more information available about the prerequisites for the course",0
21102055,SE,COMPS,"I found the course descriptions to be informative and helpful in making my decision to enroll",1
21102056,SE,COMPS,"The course registration system was user-friendly and easy to navigate",1
21102057,SE,COMPS,"I appreciated the guidance provided by the academic advisor in selecting courses that met my interests and requirements",1
21102058,SE,COMPS,"I would have liked more options for course times and scheduling to better fit my personal schedule",0
21102059,SE,COMPS,"I found the course syllabus to be well-organized and informative, providing a clear outline of the course expectations and objectives",1
21102060,SE,COMPS,"The course website was helpful in providing access to course materials and assignments",1
21102061,SE,COMPS,"I wish there had been more opportunities for one-on-one meetings with the professor to discuss course material and ask questions",0
21102062,SE,COMPS,"I appreciated the use of online tools (e.g. Canvas, Zoom) to facilitate communication and collaboration with other students",1
21102063,SE,COMPS,"I would have liked more information available about the textbook requirements for the course",0
21102064,SE,COMPS,"The course prerequisites were clearly outlined and made it easy to determine if I was eligible to enroll",1
21102065,SE,COMPS,"I found the course format (e.g. lecture-based, discussion-based) to be well-suited to the course content and objectives",1
21102066,SE,COMPS,"I wish there had been more opportunities for interaction with other students in the course",0
21102067,SE,COMPS,"I appreciated the use of real-world examples and case studies to illustrate the course material",1
21102068,SE,COMPS,"I found the course to be challenging but manageable, and appreciated the support provided by the professor and teaching assistants",1
21102069,SE,COMPS,"I would have liked more opportunities for practical application of the course material, such as through group projects or case studies",0
21102070,SE,COMPS,"The course was well-organized and provided a clear progression of material from week to week",1
21102071,SE,COMPS,"I wish there had been more opportunities for feedback on assignments and exams to help me better understand my strengths and weaknesses",0
21102072,SE,COMPS,"I appreciated the use of multimedia (e.g. videos, interactive diagrams) to supplement the course material",1
21102073,SE,COMPS,"I found the course content to be relevant and applicable to my future career aspirations",1
21102074,SE,COMPS,"I would have liked more opportunities for discussion and debate on controversial or thought-provoking topics related to the course material",0
21102075,SE,COMPS,"The course exceeded my expectations in terms of the level of engagement and rigor",1
21102076,SE,COMPS,"The session was really informative and the instructor was great.",1
21102077,SE,COMPS,"I found the session to be quite boring and unengaging.",-1
21102078,SE,COMPS,"The content was relevant to the course and the instructor did a good job.",1
21102079,SE,COMPS,"I didn't really learn anything new in this session.",0
21102080,SE,COMPS,"The session was well-structured and easy to follow.",1
21102081,SE,COMPS,"The instructor was unclear and hard to understand.",-1
21102082,SE,COMPS,"I appreciated the opportunity to ask questions and get clarification.",1
21102083,SE,COMPS,"The session was too fast-paced and I couldn't keep up.",-1
21102084,SE,COMPS,"I found the material to be too basic and not challenging enough.",0
21102085,SE,COMPS,"The instructor was very engaging and made the session interesting.",1
21102086,SE,COMPS,"I thought the session was a waste of time and didn't learn anything useful.",-1
21102087,SE,COMPS,"I would have preferred more hands-on activities rather than just listening to a lecture.",0
21102088,SE,COMPS,"The instructor was knowledgeable and provided helpful examples.",1
21102089,SE,COMPS,"The session was too long and I lost interest after the first hour.",-1
21102090,SE,COMPS,"I appreciated the opportunity to work in groups and collaborate with my peers.",1
21102091,SE,COMPS,"I felt like the instructor was rushing through the material and didn't explain things clearly enough.",-1
21102092,SE,COMPS,"The session was well-organized and the instructor was very professional.",1
21102093,SE,COMPS,"I didn't find the session to be very useful for my coursework.",0
21102094,SE,COMPS,"The instructor was very approachable and willing to answer questions.",1
21102095,SE,COMPS,"I thought the session was too focused on theory and not enough on practical applications.",0
21102096,SE,COMPS,"The instructor was very engaging and kept the session interesting.",1
21102097,SE,COMPS,"I didn't find the material to be relevant to my coursework.",-1
21102098,SE,COMPS,"The session was a good review of the course material and helped me prepare for the exam.",1
21102099,SE,COMPS,"I would have liked more opportunities to practice the material during the session.",0
21102100,SE,COMPS,"The instructor was very knowledgeable and provided real-world examples.",1
21102101,SE,COMPS,"The session was very informative and helped me understand the concepts better.",1
21102102,SE,COMPS,"I found the session to be too technical and difficult to follow.",-1
21102103,SE,COMPS,"The instructor was very engaging and made the session interesting.",1
21102104,SE,COMPS,"I would have liked more opportunities to practice the material during the session.",0
21102105,SE,COMPS,"The session was a good overview of the course material and helped me prepare for the exam.",1
21102106,SE,COMPS,"I didn't find the session to be very useful for my coursework.",0
21102107,SE,COMPS,"The instructor was very knowledgeable and provided helpful insights.",1
21102108,SE,COMPS,"I thought the session was too focused on theory and not enough on practical applications.",-1
21102109,SE,COMPS,"The session was well-organized and the instructor was very professional.",1
21102110,SE,COMPS,"I found the material to be too basic and not challenging enough.",-1
21102111,SE,COMPS,"The instructor was unclear and didn't explain things well enough.",-1
21102112,SE,COMPS,"The session was too long and I lost interest after the first hour.",-1
21102113,SE,COMPS,"The instructor was very approachable and willing to answer questions.",1
21102114,SE,COMPS,"I appreciated the opportunity to work in groups and collaborate with my peers.",1
21102115,SE,COMPS,"The session was well-structured and easy to follow.",1
21102116,SE,COMPS,"I didn't find the session to be very engaging or interesting.",-1
21102117,SE,COMPS,"The instructor was knowledgeable but didn't provide enough real-world examples.",0
21102118,SE,COMPS,"The session was too fast-paced and I couldn't keep up.",-1
21102119,SE,COMPS,"I would have preferred more hands-on activities rather than just listening to a lecture.",0
21102120,SE,COMPS,"The instructor was very knowledgeable and provided clear explanations.",1
21102121,SE,COMPS,"I thought the session was a waste of time and didn't learn anything useful.",-1
21102122,SE,COMPS,"I appreciated the opportunity to ask questions and get clarification.",1
21102123,SE,COMPS,"The session was very relevant to the course material and helped me understand the concepts better.",1
21102124,SE,COMPS,"I found the session to be quite boring and unengaging.",-1
21102125,SE,COMPS,"The instructor was very engaging and made the session interesting.",1
21102126,SE,COMPS,"I didn't really learn anything new in this session.",0
21102127,SE,COMPS,"The session was too focused on details and didn't provide enough context.",-1
21102128,SE,COMPS,"The instructor was very knowledgeable and provided helpful examples.",1
21102129,SE,COMPS,"I would have liked more opportunities to ask questions during the session.",0
21102130,SE,COMPS,"The session was well-structured and easy to follow.",1
21102131,SE,COMPS,"The instructor was very engaging and made the material interesting.",1
21102132,SE,COMPS,"I didn't find the session to be very useful or relevant to my coursework.",-1
21102133,SE,COMPS,"The session was well-paced and allowed me to keep up with the material.",1
21102134,SE,COMPS,"I would have liked more opportunities to interact with the instructor and ask questions.",0
21102135,SE,COMPS,"The session was very informative and provided helpful examples.",1
21102136,SE,COMPS,"I found the material to be too difficult and advanced for my current level.",-1
21102137,SE,COMPS,"The instructor was knowledgeable but didn't provide enough opportunities for hands-on practice.",0
21102138,SE,COMPS,"The session was well-organized and easy to follow.",1
21102139,SE,COMPS,"I appreciated the opportunity to work with my peers and collaborate on group activities.",1
21102140,SE,COMPS,"The instructor was very knowledgeable and provided helpful insights.",1
21102141,SE,COMPS,"I thought the session was too focused on practical applications and not enough on theory.",0
21102142,SE,COMPS,"The session was too fast-paced and I had trouble keeping up.",-1
21102143,SE,COMPS,"The instructor was very approachable and willing to answer questions.",1
21102144,SE,COMPS,"I found the material to be too basic and not challenging enough for my level.",-1
21102145,SE,COMPS,"The session was very relevant to the course material and helped me prepare for the exam.",1
21102146,SE,COMPS,"I didn't find the session to be very engaging or interesting.",-1
21102147,SE,COMPS,"The instructor was knowledgeable but didn't provide enough real-world examples.",0
21102148,SE,COMPS,"The session was too technical and difficult to follow.",-1
21102149,SE,COMPS,"I would have preferred more opportunities for individual practice rather than just group work.",0
21102150,SE,COMPS,"The instructor was very engaging and made the session interesting.",1
21102151,SE,COMPS,"I thought the session was a waste of time and didn't learn anything useful.",-1
21102152,SE,COMPS,"I appreciated the opportunity to ask questions and get clarification from the instructor.",1
21102153,SE,COMPS,"The session was very informative and helped me understand the material better.",1
21102154,SE,COMPS,"I found the session to be quite boring and unengaging.",-1
21102155,SE,COMPS,"The instructor was very engaging and provided helpful examples.",1
21102156,SE,COMPS,"I didn't really learn anything new in this session.",0
21102157,SE,COMPS,"The session was too focused on details and didn't provide enough context.",-1
21102158,SE,COMPS,"The instructor was knowledgeable and provided helpful explanations.",1
21102159,SE,COMPS,"I would have liked more opportunities to ask questions during the session.",0
21102160,SE,COMPS,"The session was well-structured and easy to follow.",1
21102161,SE,COMPS,"The session was very helpful in understanding the basics of Java programming language.",1
21102162,SE,COMPS,"The instructor was knowledgeable and provided clear explanations about Java concepts.",1
21102163,SE,COMPS,"I didn't find the session to be very engaging or interesting, but I still learned something new about Java.",0
21102164,SE,COMPS,"The session was too fast-paced and difficult for me to keep up with.",-1
21102165,SE,COMPS,"I appreciated the opportunity to work on Java coding exercises during the session.",1
21102166,SE,COMPS,"I thought the session was too focused on theory and not enough on practical applications of Java.",0
21102167,SE,COMPS,"The instructor was very approachable and willing to help with Java coding challenges.",1
21102168,SE,COMPS,"The session was very informative and helped me build a solid foundation in Java programming.",1
21102169,SE,COMPS,"I would have preferred more examples of Java coding challenges and real-world applications.",0
21102170,SE,COMPS,"The instructor was very engaging and made the session about Java interesting.",1
21102171,SE,COMPS,"I didn't find the session to be very helpful or relevant to my coursework.",-1
21102172,SE,COMPS,"I found the material to be too advanced for my current level of Java programming knowledge.",-1
21102173,SE,COMPS,"The session was well-structured and easy to follow, and I learned a lot about Java concepts.",1
21102174,SE,COMPS,"I appreciated the opportunity to collaborate with my peers and work on Java coding challenges together.",1
21102175,SE,COMPS,"I didn't find the session to be very engaging or interactive, but I still learned something new about Java.",0
21102176,SE,COMPS,"The instructor was knowledgeable but didn't provide enough opportunities for hands-on practice with Java coding.",0
21102177,SE,COMPS,"The session was too technical and focused on details, which made it difficult for me to understand Java concepts.",-1
21102178,SE,COMPS,"I would have liked more opportunities to ask questions and get clarification on Java concepts during the session.",0
21102179,SE,COMPS,"The session provided a good overview of Java programming and helped me understand its basic concepts.",1
21102180,SE,COMPS,"I found the material to be too basic and not challenging enough for my level of Java programming knowledge.",-1
21102181,SE,COMPS,"The instructor was engaging and provided helpful tips for Java coding practices.",1
21102182,SE,COMPS,"I thought the session was well-organized and provided a good balance of theory and practical applications of Java programming.",1
21102183,SE,COMPS,"I didn't find the session to be very useful or relevant to my coursework in Java programming.",-1
21102184,SE,COMPS,"The session was too focused on Java coding challenges and not enough on theory and concepts behind Java programming.",0
21102185,SE,COMPS,"The instructor was knowledgeable and provided helpful insights into Java programming concepts.",1
21102186,SE,COMPS,"The session was very informative and helped me gain a deeper understanding of Java programming concepts.",1
21102187,SE,COMPS,"I appreciated the hands-on approach and the opportunity to work on Java coding exercises during the session.",1
21102188,SE,COMPS,"I found the material to be too advanced for my current level of Java programming knowledge.",-1
21102189,SE,COMPS,"The instructor was engaging and provided clear explanations of Java concepts, but the session moved too quickly for me to keep up.",0
21102190,SE,COMPS,"The session provided a good overview of Java programming and helped me understand how it can be used in real-world applications.",1
21102191,SE,COMPS,"I would have liked more opportunities to collaborate with my peers and work on Java coding challenges together during the session.",0
21102192,SE,COMPS,"I found the material to be too basic and not challenging enough for my level of Java programming knowledge.",-1
21102193,SE,COMPS,"The instructor was knowledgeable and provided helpful tips for Java coding practices, but I would have liked more time for hands-on practice.",0
21102194,SE,COMPS,"The session was well-structured and provided a good balance of theory and practical applications of Java programming.",1
21102195,SE,COMPS,"I appreciated the opportunity to ask questions and get clarification on Java concepts during the session.",1
21102196,SE,COMPS,"The session was too focused on Java coding challenges and not enough on theory and concepts behind Java programming.",0
21102197,SE,COMPS,"I found the session to be very engaging and informative, and it helped me improve my Java programming skills.",1
21102198,SE,COMPS,"I would have preferred more examples of Java coding challenges and real-world applications to reinforce my understanding.",0
21102199,SE,COMPS,"The instructor was approachable and provided helpful feedback on my Java coding exercises.",1
21102200,SE,COMPS,"I didn't find the session to be very useful or relevant to my coursework in Java programming.",-1
21101001,SE,CIVIL,"The session was very informative and helped me gain a deeper understanding of C programming concepts.",1
21101002,SE,CIVIL,"I appreciated the hands-on approach and the opportunity to work on C coding exercises during the session.",1
21101003,SE,CIVIL,"I found the material to be too advanced for my current level of C programming knowledge.",-1
21101004,SE,CIVIL,"The instructor was engaging and provided clear explanations of C concepts, but the session moved too quickly for me to keep up.",0
21101005,SE,CIVIL,"The session provided a good overview of C programming and helped me understand how it can be used in real-world applications.",1
21101006,SE,CIVIL,"I would have liked more opportunities to collaborate with my peers and work on C coding challenges together during the session.",0
21101007,SE,CIVIL,"I found the material to be too basic and not challenging enough for my level of C programming knowledge.",-1
21101008,SE,CIVIL,"The instructor was knowledgeable and provided helpful tips for C coding practices, but I would have liked more time for hands-on practice.",0
21101009,SE,CIVIL,"The session was well-structured and provided a good balance of theory and practical applications of C programming.",1
21101010,SE,CIVIL,"I appreciated the opportunity to ask questions and get clarification on C concepts during the session.",1
21101011,SE,CIVIL,"The session was too focused on C coding challenges and not enough on theory and concepts behind C programming.",0
21101012,SE,CIVIL,"I found the session to be very engaging and informative, and it helped me improve my C programming skills.",1
21101013,SE,CIVIL,"I would have preferred more examples of C coding challenges and real-world applications to reinforce my understanding.",0
21101014,SE,CIVIL,"The instructor was approachable and provided helpful feedback on my C coding exercises.",1
21101015,SE,CIVIL,"I didn't find the session to be very useful or relevant to my coursework in C programming.",-1
21101016,SE,CIVIL,"The session provided a good introduction to C programming, but I would have liked more advanced topics to be covered.",0
21101017,SE,CIVIL,"The session was very fast-paced and I found it difficult to keep up with the instructor.",-1
21101018,SE,CIVIL,"I appreciated the opportunity to work on C coding challenges with my peers during the session.",1
21101019,SE,CIVIL,"The instructor was knowledgeable and provided clear explanations of C programming concepts.",1
21101020,SE,CIVIL,"I found the session to be well-organized and the pacing was just right.",1
21101021,SE,CIVIL,"The session helped me to gain a better understanding of C programming and how it can be used in engineering applications.",1
21101022,SE,CIVIL,"I would have liked more time to ask questions and get clarification on C programming concepts.",0
21101023,SE,CIVIL,"The session was too focused on theory and not enough on hands-on practice with C programming exercises.",0
21101024,SE,CIVIL,"The C session was really helpful for me. I learned a lot of new things that I didn't know before.",1
21101025,SE,CIVIL,"I found the C session quite informative, but I think the pace of the lecture could have been slower for better understanding.",0
21101026,SE,CIVIL,"I didn't really enjoy the C session. I found it quite boring and hard to follow.",-1
21101027,SE,CIVIL,"The C session was excellent! I learned so much about programming in C and can't wait to apply it to my projects.",1
21101028,SE,CIVIL,"The C session was average, nothing too exciting but I did learn some new things.",0
21101029,SE,CIVIL,"The C session was a waste of time. I didn't learn anything new and it was a struggle to stay focused.",-1
21101030,SE,CIVIL,"The C session was very helpful, especially the practical examples provided. I feel more confident with C programming now.",1
21101031,SE,CIVIL,"I found the C session quite challenging, but I appreciate the effort put into teaching us the subject.",0
21101032,SE,CIVIL,"I didn't find the C session very engaging. The instructor could have done more to make it interesting.",-1
21101033,SE,CIVIL,"The C session was very insightful, and I gained a lot of knowledge from it.",1
21101034,SE,CIVIL,"The C session was quite basic, and I felt it could have covered more advanced concepts.",0
21101035,SE,CIVIL,"The C session was difficult to follow, and I struggled to keep up with the pace.",-1
21101036,SE,CIVIL,"The C session was well-structured, and the instructor did an excellent job of explaining the concepts.",1
21101037,SE,CIVIL,"I found the C session quite boring, and I had a hard time staying focused.",-1
21101038,SE,CIVIL,"The C session was very informative, and I learned a lot of useful information that will be helpful in my future projects.",1
21101039,SE,CIVIL,"The C session was good, but I wish there was more hands-on practice to reinforce the concepts.",0
21101040,SE,CIVIL,"The C session was challenging but rewarding. I feel like I have a better understanding of the programming language now.",1
21101041,SE,CIVIL,"I didn't find the C session very useful. I already knew most of the concepts taught in the lecture.",-1
21101042,SE,CIVIL,"The C session was well-organized, and the instructor did a great job of keeping us engaged.",1
21101043,SE,CIVIL,"I found the C session quite difficult, but the instructor was very patient and helped me understand the concepts better.",0
21101044,SE,CIVIL,"The C session was boring and uneventful. I don't feel like I learned much from it.",-1
21101045,SE,CIVIL,"The C session was very helpful, and I appreciate the effort put into teaching us the subject.",1
21101046,SE,CIVIL,"I found the C session quite basic, and I was hoping for more advanced concepts to be covered.",0
21101047,SE,CIVIL,"The session about C was very informative and interesting.",1
21101048,SE,CIVIL,"The instructor was not clear in explaining the concepts of C.",-1
21101049,SE,CIVIL,"The session about C was average, not too good nor too bad.",0
21101050,SE,CIVIL,"I learned a lot about C in this session.",1
21101051,SE,CIVIL,"The session was quite boring and unengaging.",-1
21101052,SE,CIVIL,"The instructor was knowledgeable and delivered the content well.",1
21101053,SE,CIVIL,"The session was too fast-paced, and I couldn't keep up.",-1
21101054,SE,CIVIL,"I found the session on C to be very helpful for my studies.",1
21101055,SE,CIVIL,"The session lacked real-world examples and applications of C concepts.",-1
21101056,SE,CIVIL,"The instructor provided good explanations and answered our questions well.",1
21101057,SE,CIVIL,"The session was well-organized and easy to follow.",1
21101058,SE,CIVIL,"I didn't learn much from the session, and it felt like a waste of time.",-1
21101059,SE,CIVIL,"The instructor could have been more engaging and enthusiastic.",0
21101060,SE,CIVIL,"The session on C was insightful, and I gained a deeper understanding of the language.",1
21101061,SE,CIVIL,"I found the session to be too basic and didn't learn anything new.",0
21101062,SE,CIVIL,"The instructor's teaching style didn't suit my learning style.",-1
21101063,SE,CIVIL,"The session was a good introduction to C programming.",1
21101064,SE,CIVIL,"I would have preferred more hands-on activities and practice exercises.",0
21101065,SE,CIVIL,"The session was informative, but the material was presented too quickly.",0
21101066,SE,CIVIL,"The instructor was engaging and made the session enjoyable.",1
21101067,SE,CIVIL,"I struggled to understand some of the concepts in the session.",-1
21101068,SE,CIVIL,"The session was well-structured and easy to follow.",1
21101069,SE,CIVIL,"I would have appreciated more detailed explanations and examples.",0
21101070,SE,CIVIL,"The session was too basic and didn't cover enough advanced topics.",0
21101071,SE,CIVIL,"The instructor was knowledgeable, but the session lacked practical applications of C concepts.",0
21101072,SE,CIVIL,"The session was helpful in solidifying my understanding of C programming.",1
21101073,SE,CIVIL,"I found the session to be too difficult and challenging.",-1
21101074,SE,CIVIL,"The instructor didn't explain some of the concepts clearly enough.",-1
21101075,SE,CIVIL,"The session was engaging and provided real-world examples of C programming.",1
21101076,SE,CIVIL,"I didn't find the session very helpful or informative.",-1
21101077,SE,CIVIL,"The instructor was enthusiastic and made the session interesting.",1
21101078,SE,CIVIL,"The session on C programming was very informative and helpful.",1
21101079,SE,CIVIL,"The instructor was knowledgeable, but the session lacked practical examples.",0
21101080,SE,CIVIL,"I found the session on C to be too advanced and difficult to follow.",-1
21101081,SE,CIVIL,"The session was a good introduction to C programming concepts.",1
21101082,SE,CIVIL,"The instructor didn't explain some of the concepts clearly enough.",-1
21101083,SE,CIVIL,"The session was well-structured and provided useful examples of C programming.",1
21101084,SE,CIVIL,"I didn't learn much from the session, and it felt like a waste of time.",-1
21101085,SE,CIVIL,"The instructor was engaging and made the session enjoyable.",1
21101086,SE,CIVIL,"I struggled to keep up with the fast-paced session on C programming.",-1
21101087,SE,CIVIL,"The session was too basic and didn't cover enough advanced topics.",0
21101088,SE,CIVIL,"The instructor provided good explanations and answered our questions well.",1
21101089,SE,CIVIL,"The session on C programming was helpful, but I would have liked more hands-on activities.",0
21101090,SE,CIVIL,"The instructor's teaching style didn't suit my learning style.",-1
21101091,SE,CIVIL,"The session provided a good overview of C programming concepts.",1
21101092,SE,CIVIL,"The session lacked real-world examples and applications of C programming concepts.",-1
21101093,SE,CIVIL,"I would have preferred more detailed explanations and examples in the session.",0
21101094,SE,CIVIL,"The instructor was knowledgeable, but the session could have been more engaging.",0
21101095,SE,CIVIL,"The session on C programming was well-organized and easy to follow.",1
21101096,SE,CIVIL,"The session was too difficult and advanced for my current level of understanding.",-1
21101097,SE,CIVIL,"The instructor was enthusiastic and made the session interesting.",1
21101098,SE,CIVIL,"The session was helpful in reinforcing my understanding of C programming.",1
21101099,SE,CIVIL,"The session was informative, but the instructor could have been more engaging.",0
21101100,SE,CIVIL,"I struggled to understand some of the concepts in the session on C programming.",-1
21106001,SE,DATA SCIENCE,"The Python Introduction session was amazing!",1
21106002,SE,DATA SCIENCE,"I found the Python Introduction session quite informative.",0
21106003,SE,DATA SCIENCE,"The Python Introduction session was okay, but could have been better.",-1
21106004,SE,DATA SCIENCE,"I really enjoyed the Python Introduction session.",1
21106005,SE,DATA SCIENCE,"The Python Introduction session exceeded my expectations.",1
21106006,SE,DATA SCIENCE,"I didn't find the Python Introduction session very useful.",-1
21106007,SE,DATA SCIENCE,"The Python Introduction session was good, but lacked depth.",0
21106008,SE,DATA SCIENCE,"I would have preferred a more hands-on approach in the Python Introduction session.",-1
21106009,SE,DATA SCIENCE,"The Python Introduction session was well-structured and easy to follow.",1
21106010,SE,DATA SCIENCE,"I think the Python Introduction session could have covered more topics.",-1
21106011,SE,DATA SCIENCE,"The Python Introduction session was engaging and interactive.",1
21106012,SE,DATA SCIENCE,"I found the Python Introduction session quite basic.",0
21106013,SE,DATA SCIENCE,"The Python Introduction session was well-paced and informative.",1
21106014,SE,DATA SCIENCE,"I would have liked more examples in the Python Introduction session.",-1
21106015,SE,DATA SCIENCE,"The Python Introduction session was well-organized and easy to follow.",1
21106016,SE,DATA SCIENCE,"I found the Python Introduction session quite engaging.",1
21106017,SE,DATA SCIENCE,"The Python Introduction session was a bit too technical for my liking.",-1
21106018,SE,DATA SCIENCE,"I would have preferred more practical exercises in the Python Introduction session.",-1
21106019,SE,DATA SCIENCE,"The Python Introduction session was informative and well-delivered.",1
21106020,SE,DATA SCIENCE,"I think the Python Introduction session could have been more interactive.",0
21106021,SE,DATA SCIENCE,"The Python Introduction session was quite basic, but informative nonetheless.",0
21106022,SE,DATA SCIENCE,"I didn't find the Python Introduction session very engaging.",-1
21106023,SE,DATA SCIENCE,"The Python Introduction session was well-prepared and informative.",1
21106024,SE,DATA SCIENCE,"I would have liked more practical examples in the Python Introduction session.",-1
21106025,SE,DATA SCIENCE,"The Python Introduction session was well-presented and engaging.",1
21106026,SE,DATA SCIENCE,"I found the Python Introduction session quite informative and easy to follow.",1
21106027,SE,DATA SCIENCE,"The Python Introduction session was well-structured, but lacked practical examples.",0
21106028,SE,DATA SCIENCE,"I think the Python Introduction session could have been more hands-on.",-1
21106029,SE,DATA SCIENCE,"The Python Introduction session was quite engaging and informative.",1
21106030,SE,DATA SCIENCE,"I found the Python Introduction session quite basic, but still useful.",0
21106031,SE,DATA SCIENCE,"The Python Introduction session was well-delivered and informative.",1
21106032,SE,DATA SCIENCE,"The Basics in Python session was amazing!",1
21106033,SE,DATA SCIENCE,"I found the Basics in Python session quite informative.",0
