stu_id,year,dept,feedback,sentiment
21105041,SE,MECH,"The session was well-organized and easy to follow.",1
21105042,SE,MECH,"I found the session to be a bit too technical and difficult to follow.",-1
21105043,SE,MECH,"The presenter was very engaging and kept the audience interested throughout the session.",1
21105044,SE,MECH,"I was hoping for more practical examples and demonstrations, but the session was mostly theoretical.",0
21105045,SE,MECH,"The session was very helpful in understanding the basics of web3.",1
21105046,SE,MECH,"I found the session to be a bit too theoretical and not practical enough.",-1
21105047,SE,MECH,"The presenter was very knowledgeable and answered all the questions well.",1
21105048,SE,MECH,"I was hoping for more detailed information about the technical aspects of web3, but the session was more focused on the basics.",0
21105049,SE,MECH,"The session was very informative and gave me a good understanding of the basics of web3.",1
21105050,SE,MECH,"The presenter had a very clear and concise way of explaining the concepts.",1
21105051,SE,MECH,"I found the session to be a bit too long and tiring.",-1
21105052,SE,MECH,"The session was well-structured and easy to follow.",1
21105053,SE,MECH,"The session was very informative and helped me understand the basics of web3.",1
21105054,SE,MECH,"I found the session to be a bit too technical for my level of understanding.",-1
21105055,SE,MECH,"The presenter was very knowledgeable and answered all the questions well.",1
21105056,SE,MECH,"I was hoping for more practical examples and demonstrations, but the session was mostly theoretical.",0
21105057,SE,MECH,"The session was well-structured and easy to follow.",1
21105058,SE,MECH,"I found the session to be a bit too long and tiring.",-1
21105059,SE,MECH,"The presenter was very engaging and kept the audience interested throughout the session.",1
21105060,SE,MECH,"I was hoping for more detailed information about the applications of web3, but the session was more focused on the basics.",0
21105061,SE,MECH,"The session was very helpful in understanding the basics of web3.",1
21105062,SE,MECH,"The presenter had a very clear and concise way of explaining the concepts.",1
21105063,SE,MECH,"I found the session to be a bit too theoretical and not practical enough.",-1
21105064,SE,MECH,"The session was very informative and gave me a good understanding of the basics of web3.",1
21105065,SE,MECH,"The presenter was very knowledgeable and made the session very interesting.",1
21105066,SE,MECH,"I was hoping for more time to ask questions and interact with the presenter.",0
21105067,SE,MECH,"The session was well-organized and easy to follow.",1
21105068,SE,MECH,"I found the session to be a bit too technical and difficult to follow.",-1
21105069,SE,MECH,"The presenter was very engaging and kept the audience interested throughout the session.",1
21105070,SE,MECH,"I was hoping for more practical examples and demonstrations, but the session was mostly theoretical.",0
21105071,SE,MECH,"The session was very helpful in understanding the basics of web3.",1
21105072,SE,MECH,"I found the session to be a bit too theoretical and not practical enough.",-1
21105073,SE,MECH,"The presenter was very knowledgeable and answered all the questions well.",1
21105074,SE,MECH,"I was hoping for more detailed information about the technical aspects of web3, but the session was more focused on the basics.",0
21105075,SE,MECH,"The session was very informative and gave me a good understanding of the basics of web3.",1
21105076,SE,MECH,"The presenter had a very clear and concise way of explaining the concepts.",1
21105077,SE,MECH,"I found the session to be a bit too long and tiring.",-1
21105078,SE,MECH,"The session was well-structured and easy to follow.",1
21105079,SE,MECH,"The session was very informative and helped me understand the basics of web3.",1
21105080,SE,MECH,"I found the session to be a bit too technical for my level of understanding.",-1
21105081,SE,MECH,"The presenter was very knowledgeable and answered all the questions well.",1
21105082,SE,MECH,"I was hoping for more practical examples and demonstrations, but the session was mostly theoretical.",0
21105083,SE,MECH,"The session was well-structured and easy to follow.",1
21105084,SE,MECH,"I found the session to be a bit too long and tiring.",-1
21105085,SE,MECH,"The presenter was very engaging and kept the audience interested throughout the session.",1
21105086,SE,MECH,"I was hoping for more detailed information about the applications of web3, but the session was more focused on the basics.",0
21105087,SE,MECH,"The session was very helpful in understanding the basics of web3.",1
21105088,SE,MECH,"The presenter had a very clear and concise way of explaining the concepts.",1
21105089,SE,MECH,"I found the session to be a bit too theoretical and not practical enough.",-1
21105090,SE,MECH,"The session was very informative and gave me a good understanding of the basics of web3.",1
21105091,SE,MECH,"The presenter was very knowledgeable and made the session very interesting.",1
21105092,SE,MECH,"I was hoping for more time to ask questions and interact with the presenter.",0
21105093,SE,MECH,"The session was well-organized and easy to follow.",1
21105094,SE,MECH,"I found the session to be a bit too technical and difficult to follow.",-1
21105095,SE,MECH,"The presenter was very engaging and kept the audience interested throughout the session.",1
21105096,SE,MECH,"I was hoping for more practical examples and demonstrations, but the session was mostly theoretical.",0
21105097,SE,MECH,"The session was very helpful in understanding the basics of web3.",1
21105098,SE,MECH,"I found the session to be a bit too theoretical and not practical enough.",-1
21105099,SE,MECH,"The presenter was very knowledgeable and answered all the questions well.",1
21105100,SE,MECH,"I was hoping for more detailed information about the technical aspects of web3, but the session was more focused on the basics.",0


21102001,SE,Comps,"The session on transition to web3 was very helpful in understanding the potential of blockchain technology.",1
21102002,SE,Comps,"I found the session on transition to web3 to be somewhat confusing and difficult to follow at times.",-1
21102003,SE,Comps,"The session on transition to web3 was interesting, but I didn't feel like I learned anything new.",0
21102004,SE,Comps,"The session on transition to web3 was well-organized and informative. I enjoyed it!",1
21102005,SE,Comps,"I really enjoyed the session on transition to web3. The presenter was engaging and knowledgeable.",1
21102006,SE,Comps,"The session on transition to web3 was a great introduction to blockchain technology. I'm excited to learn more!",1
21102007,SE,Comps,"I thought the session on transition to web3 was a bit too technical for me. I had trouble keeping up.",-1
21102008,SE,Comps,"The session on transition to web3 was very informative. I learned a lot about the potential of blockchain technology.",1
21102009,SE,Comps,"I didn't find the session on transition to web3 to be very engaging. The presenter didn't seem very passionate about the topic.",-1
21102010,SE,Comps,"The session on transition to web3 was a bit overwhelming at first, but the presenter did a great job of breaking things down.",1
21102011,SE,Comps,"I thought the session on transition to web3 was well-structured and easy to follow. I learned a lot!",1
21102012,SE,Comps,"The session on transition to web3 was a bit too basic for my level of understanding. I wish there had been more advanced topics covered.",0
21102013,SE,Comps,"I found the session on transition to web3 to be very interesting. The presenter did a great job of explaining complex topics in a way that was easy to understand.",1
21102014,SE,Comps,"I didn't feel like the session on transition to web3 was very relevant to my interests or future career goals.",-1
21102015,SE,Comps,"The session on transition to web3 was a bit dry and technical, but I still learned a lot about blockchain technology.",0
21102016,SE,Comps,"I really enjoyed the session on transition to web3. The presenter was engaging and made the material accessible to everyone.",1
21102017,SE,Comps,"The session on transition to web3 was very informative. I learned a lot about the history and development of blockchain technology.",1
21102018,SE,Comps,"I found the session on transition to web3 to be very confusing. The presenter assumed a lot of prior knowledge that I didn't have.",-1
21102019,SE,Comps,"The session on transition to web3 was well-structured and easy to follow. The presenter did a great job of explaining complex topics.",1
21102020,SE,Comps,"I thought the session on transition to web3 was a bit too technical for me.", -1
21102021,SE,Comps,"The session on transition to web3 was informative and engaging. The presenter did a great job of explaining complex topics.", 1
21102022,SE,Comps,"I didn't find the session on transition to web3 to be very relevant to my interests or future career goals.", -1
21102023,SE,Comps,"The session on transition to web3 was well-organized and easy to follow. I learned a lot about blockchain technology.", 1
21102024,SE,Comps,"I thought the session on transition to web3 was a bit too basic for my level of understanding. I wish there had been more advanced topics covered.", 0
21102025,SE,Comps,"The session on transition to web3 was a bit dry and technical, but I still learned a lot about blockchain technology.", 0
21102026,SE,Comps,"I found the session on transition to web3 to be very interesting. The presenter did a great job of explaining complex topics in a way that was easy to understand.", 1
21102027,SE,Comps,"The session on transition to web3 was a bit too technical for me, but I still learned a lot about the potential of blockchain technology.", 0
21102028,SE,Comps,"I really enjoyed the session on transition to web3. The presenter was engaging and made the material accessible to everyone.", 1
21102029,SE,Comps,"The session on transition to web3 was a great introduction to blockchain technology. I'm excited to learn more!", 1
21102030,SE,Comps,"I didn't feel like the session on transition to web3 was very engaging. The presenter didn't seem very passionate about the topic.", -1
21102031,SE,Comps,"The session on transition to web3 was very helpful in understanding the potential of blockchain technology.", 1
21102032,SE,Comps,"I found the session on transition to web3 to be somewhat confusing and difficult to follow at times.", -1
21102033,SE,Comps,"The session on transition to web3 was well-structured and easy to follow. The presenter did a great job of explaining complex topics.", 1
21102034,SE,Comps,"I thought the session on transition to web3 was a bit too technical for me. I had trouble keeping up.", -1
21102035,SE,Comps,"The session on transition to web3 was interesting, but I didn't feel like I learned anything new.", 0
21102036,SE,Comps,"The session on transition to web3 was very informative. I learned a lot about the potential of blockchain technology.", 1
21102037,SE,Comps,"I didn't feel like the session on transition to web3 was very relevant to my interests or future career goals.", -1
21102038,SE,Comps,"I really enjoyed the session on transition to web3. The presenter was engaging and knowledgeable.", 1
21102039,SE,Comps,"I really enjoyed the session on transition to web3. The presenter was engaging and knowledgeable.", 1
21102040,SE,Comps,"The session on transition to web3 was a bit too technical for me. I had trouble keeping up.", -1
21102041,SE,Comps,"The session on transition to web3 was very informative. I learned a lot about blockchain technology.", 1
21102042,SE,Comps,"I didn't feel like the session on transition to web3 was very relevant to my interests or future career goals.", -1
21102043,SE,Comps,"I thought the session on transition to web3 was a bit too basic. I wish there had been more advanced topics covered.", 0
21102044,SE,Comps,"The session on transition to web3 was well-organized and easy to follow. I learned a lot about the potential of blockchain technology.", 1
21102045,SE,Comps,"I didn't find the session on transition to web3 to be very engaging. The presenter seemed a bit monotone.", -1
21102046,SE,Comps,"The session on transition to web3 was interesting, but I didn't feel like I learned anything new.", 0
21102047,SE,Comps,"I really appreciated the practical examples presented in the session on transition to web3. It helped me understand the material better.", 1
21102048,SE,Comps,"The session on transition to web3 was a bit too technical for me, but I still learned a lot about blockchain technology.", 0
21102049,SE,Comps,"I found the session on transition to web3 to be very engaging. The presenter was passionate about the topic and kept me interested throughout.", 1
21102050,SE,Comps,"The session on transition to web3 was well-structured and easy to follow. I learned a lot about blockchain technology.", 1
21102051,SE,Comps,"I thought the session on transition to web3 was very relevant to my interests and future career goals. It helped me see the potential of blockchain technology.", 1
21102052,SE,Comps,"I didn't feel like the session on transition to web3 was very engaging. The presenter didn't seem very interested in the material.", -1
21102053,SE,Comps,"The session on transition to web3 was a bit too basic for me. I wish there had been more advanced topics covered.", 0
21102054,SE,Comps,"I found the session on transition to web3 to be very informative. The presenter did a great job of explaining complex topics in a way that was easy to understand.", 1
21102055,SE,Comps,"I didn't feel like the session on transition to web3 was very relevant to my interests or future career goals.", -1
21102056,SE,Comps,"The session on transition to web3 was interesting, but I didn't feel like I learned anything new.", 0
21102057,SE,Comps,"I thought the session on transition to web3 was a bit too technical for me. I had trouble keeping up.", -1
21102058,SE,Comps,"The session on transition to web3 was very thought-provoking. It made me consider the potential implications of blockchain technology.", 1
21102059,SE,Comps,"I appreciated the real-world examples presented in the session on transition to web3. It helped me understand how blockchain technology can be used in practice.", 1
21102060,SE,Comps,"The session on transition to web3 was a bit too focused on theory. I would have liked to see more examples of how blockchain technology is being used today.", -1
21102061,SE,Comps,"I thought the session on transition to web3 was very engaging. The presenter had a lot of enthusiasm for the topic and kept me interested throughout.", 1
21102062,SE,Comps,"I found the session on transition to web3 to be a bit overwhelming. There was a lot of information presented in a short amount of time.", -1
21102063,SE,Comps,"The session on transition to web3 was very informative. It helped me understand the basics of blockchain technology.", 1
21102064,SE,Comps,"I didn't feel like the session on transition to web3 was very relevant to my interests or future career goals. I would have preferred a different topic.", -1
21102065,SE,Comps,"The session on transition to web3 was well-structured and easy to follow. It helped me learn about the potential uses of blockchain technology.", 1
21102066,SE,Comps,"I appreciated the presenter's enthusiasm for the topic in the session on transition to web3. It helped me stay interested throughout.", 1
21102067,SE,Comps,"The session on transition to web3 was a bit too basic for me. I would have liked to see more advanced topics covered.", -1
21102068,SE,Comps,"I thought the session on transition to web3 was very informative. It helped me understand how blockchain technology can be used in the future.", 1
21102069,SE,Comps,"I found the session on transition to web3 to be a bit boring. The presenter didn't seem very interested in the material.", -1
21102070,SE,Comps,"The session on transition to web3 was very relevant to my interests and future career goals. It helped me see the potential of blockchain technology in my field.", 1
21102071,SE,Comps,"I thought the session on transition to web3 was a bit too technical for me. I had trouble understanding some of the concepts.", -1
21102072,SE,Comps,"The session on transition to web3 was well-organized and easy to follow. I learned a lot about the potential uses of blockchain technology.", 1
21102073,SE,Comps,"I found the session on transition to web3 to be very engaging. The presenter did a great job of making the material interesting.", 1
21102074,SE,Comps,"The session on transition to web3 was a bit too focused on technical details. I would have liked to see more discussion of the practical uses of blockchain technology.", -1
21102075,SE,Comps,"I found the session on transition to web3 to be really helpful in understanding the potential of blockchain technology in my field of study.", 1
21102076,SE,Comps,"The session on transition to web3 was a bit confusing for me. I think more examples would have helped me better understand the material.", -1
21102077,SE,Comps,"I appreciated the real-world examples presented in the session on transition to web3. It helped me see how blockchain technology can be used in practice.", 1
21102078,SE,Comps,"I found the presenter's explanations in the session on transition to web3 to be clear and easy to understand.", 1
21102079,SE,Comps,"I felt that the session on transition to web3 was a bit too technical for me. I had trouble keeping up with some of the concepts.", -1
21102080,SE,Comps,"The session on transition to web3 was very informative. It helped me see how blockchain technology could be used to solve real-world problems.", 1
21102081,SE,Comps,"I didn't find the session on transition to web3 to be very engaging. The presenter didn't seem very passionate about the topic.", -1
21102082,SE,Comps,"I thought the session on transition to web3 was well-structured and easy to follow. It helped me understand the basics of blockchain technology.", 1
21102083,SE,Comps,"I found the session on transition to web3 to be a bit too basic for me. I would have liked to see more advanced topics covered.", -1
21102084,SE,Comps,"The session on transition to web3 was really thought-provoking. It made me think about the potential implications of blockchain technology in the future.", 1
21102085,SE,Comps,"I appreciated the presenter's enthusiasm for the topic in the session on transition to web3. It helped me stay interested throughout the presentation.", 1
21102086,SE,Comps,"I found the session on transition to web3 to be very relevant to my interests and future career goals. It helped me see the potential of blockchain technology in my field.", 1
21102087,SE,Comps,"I thought the session on transition to web3 was a bit too focused on theory. I would have liked to see more examples of how blockchain technology is being used in practice.", -1
21102088,SE,Comps,"The session on transition to web3 was a bit overwhelming for me. I think the presenter could have broken down the material into smaller, more digestible chunks.", -1
21102089,SE,Comps,"I found the session on transition to web3 to be really interesting. It helped me understand how blockchain technology is changing the way we do business.", 1
21102090,SE,Comps,"I didn't feel like the session on transition to web3 was very relevant to my field of study. I would have preferred a different topic.", -1
21102091,SE,Comps,"The session on transition to web3 was very informative and gave me a better understanding of how blockchain technology works.", 1
21102092,SE,Comps,"I was disappointed with the session on transition to web3. I expected to learn more about the practical applications of blockchain technology, but instead it focused too much on the technical details.", -1
21102093,SE,Comps,"I found the session on transition to web3 to be well-structured and easy to follow. The presenter did a good job of explaining complex concepts in a way that was accessible to everyone.", 1
21102094,SE,Comps,"I appreciated the opportunity to learn more about blockchain technology in the session on transition to web3. The examples presented helped me better understand its potential uses in the future.", 1
21102095,SE,Comps,"I found the session on transition to web3 to be a bit too technical for me. The presenter used a lot of jargon that I wasn't familiar with, and I had trouble keeping up.", -1
21102096,SE,Comps,"The session on transition to web3 was very engaging and held my interest throughout. The presenter's passion for the topic was contagious!", 1
21102097,SE,Comps,"I didn't think the session on transition to web3 was very relevant to my interests. I would have preferred to learn about a different topic.", -1
21102098,SE,Comps,"I appreciated the presenter's willingness to answer questions and engage with the audience in the session on transition to web3. It made the experience more interactive and enjoyable.", 1
21102099,SE,Comps,"I thought the session on transition to web3 was a bit too focused on the technical details. It would have been helpful to have more examples of how blockchain technology is being used in practice.", -1
21102100,SE,Comps,"The session on transition to web3 was really eye-opening. I had no idea that blockchain technology had so many potential uses!", 1
21102101,SE,Comps,"I found the session on transition to web3 to be a bit overwhelming. The presenter covered a lot of ground in a short amount of time, and I had trouble keeping up.", -1
21102102,SE,Comps,"I appreciated the presenter's clear explanations in the session on transition to web3. They made it easy to understand even complex concepts.", 1
21102103,SE,Comps,"I was hoping to learn more about the potential ethical and social implications of blockchain technology in the session on transition to web3. It focused too much on the technical details for my liking.", -1
21102104,SE,Comps,"The session on transition to web3 was really interesting and helped me see how blockchain technology could be used to solve real-world problems. I'm excited to learn more!", 1
21102105,SE,Comps,"I didn't think the session on transition to web3 was very engaging. The presenter seemed a bit dry and lacked enthusiasm for the topic.", -1
21102106,SE,Comps,"I really enjoyed the session on transition to web3. The presenter's use of real-world examples helped me understand the potential impact of blockchain technology.", 1
21102107,SE,Comps,"I found the session on transition to web3 to be a bit confusing. The presenter used a lot of technical jargon that I wasn't familiar with.", -1
21102108,SE,Comps,"The session on transition to web3 was very engaging and kept my interest throughout. I appreciated the presenter's use of humor to make the topic more accessible.", 1
21102109,SE,Comps,"I was a bit disappointed with the session on transition to web3. The presenter didn't provide enough concrete examples of how blockchain technology is being used in practice.", -1
21102110,SE,Comps,"I found the session on transition to web3 to be very informative. The presenter did a great job of breaking down complex concepts into easy-to-understand terms.", 1
21102111,SE,Comps,"I didn't think the session on transition to web3 was very relevant to my interests. I would have preferred to learn about a different topic.", -1
21102112,SE,Comps,"The session on transition to web3 was really eye-opening. I had no idea that blockchain technology had so many potential uses!", 1
21102113,SE,Comps,"I thought the session on transition to web3 was a bit too focused on the technical details. It would have been helpful to have more examples of how blockchain technology is being used in practice.", -1
21102114,SE,Comps,"The presenter's enthusiasm for the topic was contagious in the session on transition to web3. I appreciated their willingness to answer questions and engage with the audience.", 1
21102115,SE,Comps,"I found the session on transition to web3 to be a bit overwhelming. The presenter covered a lot of ground in a short amount of time, and I had trouble keeping up.", -1
21102116,SE,Comps,"The session on transition to web3 was very well-organized and easy to follow. The presenter's use of visuals helped me understand complex concepts.", 1
21102117,SE,Comps,"I was hoping to learn more about the potential ethical and social implications of blockchain technology in the session on transition to web3. It focused too much on the technical details for my liking.", -1
21102118,SE,Comps,"The session on transition to web3 was really interesting and helped me see how blockchain technology could be used to solve real-world problems. I'm excited to learn more!", 1
21102119,SE,Comps,"I didn't think the session on transition to web3 was very engaging. The presenter seemed a bit dry and lacked enthusiasm for the topic.", -1
21102120,SE,Comps,"The session on transition to web3 was truly enlightening. The presenter's eloquence and clarity of speech made it easy to grasp complex concepts.", 1
21102121,SE,Comps,"I found the session on transition to web3 to be a tad verbose. The presenter seemed to drone on about technical details that were difficult to understand.", -1
21102122,SE,Comps,"The session on transition to web3 was quite informative. I was impressed by the presenter's ability to explain complex concepts in an easy-to-understand manner.", 1
21102123,SE,Comps,"I found the session on transition to web3 to be a bit lackluster. The presenter didn't seem to have a lot of energy, which made it difficult to stay engaged.", -1
21102124,SE,Comps,"The session on transition to web3 was absolutely fascinating. I was impressed by the presenter's ability to convey the potential impact of blockchain technology on society.", 1
21102125,SE,Comps,"I thought the session on transition to web3 was a bit disorganized. The presenter jumped around a lot and it was difficult to follow the structure of the presentation.", -1
21102126,SE,Comps,"The session on transition to web3 was incredibly insightful. The presenter's knowledge and expertise on the subject were evident and made the topic come alive.", 1
21102127,SE,Comps,"I found the session on transition to web3 to be a bit overwhelming. There was a lot of information to digest, and I had trouble keeping up with the pace of the presentation.", -1
21102128,SE,Comps,"The session on transition to web3 was truly inspiring. The presenter's passion for the topic was contagious and left me feeling motivated to learn more about blockchain technology.", 1
21102129,SE,Comps,"I thought the session on transition to web3 was a bit dry. The presenter seemed to lack charisma, which made it difficult to stay engaged.", -1
21102130,SE,Comps,"The session on transition to web3 was incredibly thought-provoking. The presenter's ability to explain the implications of blockchain technology on society left me with a lot to consider.", 1
21102131,SE,Comps,"I was hoping for more practical examples of how blockchain technology is being used in the real world in the session on transition to web3. The presentation was a bit too focused on theory for my liking.", -1
21102132,SE,Comps,"The session on transition to web3 was incredibly well-organized. The presenter's ability to structure the presentation in a logical and easy-to-follow manner made it easy to stay engaged.", 1
21102133,SE,Comps,"I found the session on transition to web3 to be a bit esoteric. The presenter used a lot of technical jargon that was difficult to understand without a background in computer science.", -1
21102134,SE,Comps,"I found the session on web3 transition to be an intriguing experience, as it made me ponder about the nature of reality and the role of technology in shaping it. The concept of decentralized systems and their potential to promote fairness and transparency resonates with my personal philosophy of a just and equitable society. However, I also realized the limitations of technology in solving complex human problems, and the need for a more holistic approach that balances technological progress with human values and ethical considerations.",1
21102135,SE,Comps,"The session on web3 transition was an enlightening experience, as it provided me with a fresh perspective on the evolving landscape of technology and its impact on society. The concept of decentralized systems and their ability to transform traditional industries and create new opportunities is truly revolutionary, and it makes me excited to be a part of this change. However, I also understand the need for caution and ethical considerations in this rapidly changing environment, and the responsibility that comes with it.",1
21102136,SE,Comps,"Attending the session on web3 transition was a profound experience, as it made me question the very nature of reality and the role of technology in shaping it. The decentralized systems and their potential to promote a fair and transparent society is truly fascinating, but it also made me realize the need for caution and ethical considerations in implementing these systems. It's imperative that we balance technological progress with human values and ethical considerations to ensure a just and equitable society for all.",1
21102137,SE,Comps,"The session on web3 transition was a thought-provoking experience, as it provided me with a deeper understanding of the evolving technological landscape and the opportunities and challenges that lie ahead. The concept of decentralized systems and their potential to disrupt traditional industries and create new value is truly exciting, but it also made me realize the need for a more holistic approach that considers the ethical, social, and environmental impact of these systems. As a responsible member of the tech community, I believe that we have a duty to ensure that our actions align with our values and promote a better future for all.",1
21102138,SE,Comps,"The session on web3 transition was an intellectually stimulating experience, as it challenged my assumptions about the nature of reality and the role of technology in shaping it. The concept of decentralized systems and their potential to create a more equitable and transparent society is truly inspiring, but it also made me realize the complexity of implementing these systems in a fair and just manner. As a tech enthusiast, I believe that we have a responsibility to use our skills and knowledge to promote a better future for all, and that requires a deep understanding of the ethical, social, and environmental implications of our actions.",1
21102139,SE,Comps,"Attending the session on web3 transition was a mind-expanding experience, as it broadened my horizons about the evolving landscape of technology and its impact on society. The concept of decentralized systems and their potential to promote a more just and equitable society is truly revolutionary, but it also made me realize the challenges and complexities involved in implementing these systems. As a responsible member of the tech community, I believe that we have a duty to ensure that our actions align with our values and promote a better future for all, and that requires a deep understanding of the ethical, social, and environmental implications of our actions.",1
21102140,SE,Comps,"The session on transition to web3 was quite informative and thought-provoking. The concept of decentralized applications and their potential to disrupt traditional centralized systems was fascinating. The presenter gave us examples of real-world applications like Uniswap and OpenSea, which helped us understand the practical implications of web3 technology. However, I would have liked more emphasis on the potential drawbacks of web3, such as the environmental impact of proof-of-work algorithms.",1
21102141,SE,Comps,"I found the session on transition to web3 to be highly engaging and insightful. The presenter was able to explain complex concepts like smart contracts and blockchain technology in a way that was easy to understand. The interactive exercises also helped us apply what we learned in a practical way. However, I would have liked to see more discussion on the ethical implications of web3, such as privacy concerns and the potential for increased surveillance.",0
21102142,SE,Comps,"The session on transition to web3 was enlightening and inspiring. The presenter's enthusiasm for the topic was contagious, and it was clear that they were passionate about the potential of web3 technology. I appreciated the focus on real-world applications, such as NFTs and decentralized finance. However, I would have liked to see more discussion on the potential social impact of web3, such as the democratization of access to financial services.",1
21102143,SE,Comps,"The session on transition to web3 was thought-provoking and informative. The presenter provided a clear overview of the history and development of web3 technology, which helped us understand the current state of the industry. I appreciated the emphasis on the potential benefits of web3, such as increased security and transparency. However, I would have liked to see more discussion on the potential risks of web3, such as the potential for increased inequality and concentration of power.",0
21102144,SE,Comps,"The session on transition to web3 was mind-blowing and enlightening. I learned about the potential of web3 technology to revolutionize industries like finance and gaming. The interactive exercises helped me understand the practical applications of smart contracts and blockchain technology. However, I would have liked more discussion on the potential drawbacks of web3, such as the potential for increased energy consumption and environmental impact.",1
21102145,SE,Comps,"The session on transition to web3 was fascinating and eye-opening. The presenter was able to explain complex concepts in a way that was easy to understand, and the interactive exercises helped me apply what I learned in a practical way. I appreciated the focus on real-world applications like decentralized exchanges and prediction markets. However, I would have liked to see more discussion on the potential social impact of web3, such as the potential for increased financial inclusion and empowerment.",1
21102146,SE,Comps,"The session on transition to web3 was insightful and thought-provoking. The presenter provided a clear overview of the potential benefits and drawbacks of web3 technology. I appreciated the focus on real-world applications like DAOs and NFTs. However, I would have liked to see more discussion on the potential risks of web3, such as the potential for increased cybercrime and fraud.",-1
21102147,SE,Comps,"The session on transition to web3 was educational and informative. The presenter provided a clear overview of the key concepts and technologies involved in web3. I appreciated the focus on real-world applications like decentralized identity and governance. However,
21102148,SE,Comps,"The session was not informative at all", -1
21102149,SE,Comps,"I found the session too technical and confusing", -1
21102150,SE,Comps,"The speaker lacked enthusiasm and engagement", -1
21102151,SE,Comps,"I didn't learn anything new in this session", 0
21102152,SE,Comps,"The speaker had poor communication skills", -1
21102153,SE,Comps,"The topic was too specific and not applicable to everyone", -1
21102154,SE,Comps,"I found the session to be boring and unengaging", -1
21102155,SE,Comps,"The content was not relevant to my interests", 0
21102156,SE,Comps,"The presentation was disorganized and hard to follow", -1
21102157,SE,Comps,"The speaker was not prepared and stumbled over their words", -1
21102158,SE,Comps,"The session did not meet my expectations", -1
21102159,SE,Comps,"The presentation lacked creativity and originality", -1
21102160,SE,Comps,"The examples used in the session were not helpful", -1
21102161,SE,Comps,"The speaker seemed uninterested and monotone", -1
21102162,SE,Comps,"I felt like my time was wasted attending this session", -1
21102163,SE,Comps,"The session was very informative and useful", 1
21102164,SE,Comps,"I found the speaker to be engaging and knowledgeable", 1
21102165,SE,Comps,"The presentation was well-organized and easy to follow", 1
21102166,SE,Comps,"I learned a lot of new and interesting information", 1
21102167,SE,Comps,"The session provided me with a new perspective on the topic", 1
21102168,SE,Comps,"The examples used in the session were very helpful", 1
21102169,SE,Comps,"I enjoyed the interactive aspects of the session", 1
21102170,SE,Comps,"The speaker did a great job of keeping the audience engaged", 1
21102171,SE,Comps,"The session exceeded my expectations", 1
21102172,SE,Comps,"The content was very relevant and applicable to my interests", 1
21102173,SE,Comps,"The speaker's passion for the topic was infectious", 1
21102174,SE,Comps,"The session was well worth my time", 1
21102175,SE,Comps,"The session inspired me to learn more about the topic", 1
21102176,SE,Comps,"The presentation was creative and engaging", 1
21102177,SE,Comps,"The session left me feeling motivated and inspired", 1
21102178,SE,Comps,"The resources used in the session were excellent.",1
21102179,SE,Comps,"I feel the resources used could have been more organized.",-1
21102180,SE,Comps,"The session could have been more interactive.",0
21102181,SE,Comps,"The resources used were very helpful and informative.",1
21102182,SE,Comps,"I did not find the resources used to be very useful.",-1
21102183,SE,Comps,"The instructor provided excellent resources for the session.",1
21102184,SE,Comps,"The resources used could have been more up-to-date.",-1
21102185,SE,Comps,"I found the resources used to be very engaging and helpful.",1
21102186,SE,Comps,"I think the resources used were somewhat outdated and could have been more useful.",-1
21102187,SE,Comps,"The resources used provided a good foundation for the topic.",1
21102196,SE,Comps,"The session was very insightful and I learned a lot about the web3 transition.",1
21102197,SE,Comps,"The speaker's knowledge on the topic was impressive and they answered all our queries.",1
21102198,SE,Comps,"The examples used during the session were relevant and helped in understanding the concepts better.",1
21102199,SE,Comps,"The pace of the session was appropriate and the speaker ensured everyone was able to keep up.",1
21102200,SE,Comps,"The practical exercises provided a good hands-on experience.",1


21104001,SE,IT,"The session was very informative and I learned a lot about the transition to web3. The examples were really helpful and the speaker was engaging.",1
21104002,SE,IT,"I found the session to be a bit confusing and I struggled to follow along. Some parts were too technical for me and I lost interest.",-1
21104003,SE,IT,"The speaker was really knowledgeable about the topic and I appreciated the practical examples given. However, the session could have been more interactive.",0
21104004,SE,IT,"I think the session covered some important concepts, but I'm not sure I understood everything completely. I would have liked more clarification on certain points.",0
21104005,SE,IT,"The session was not what I was expecting. I thought it would be more introductory, but it was very technical and hard to follow.",-1
21104006,SE,IT,"I think the session was okay overall, but it could have been more engaging. Some parts were a bit dry and hard to stay focused on.",0
21104007,SE,IT,"I really enjoyed the session and found the examples to be very helpful. However, some parts were a bit too technical for me and I struggled to keep up.",0
21104008,SE,IT,"I thought the session was well-structured and easy to follow. The speaker did a good job of explaining complex concepts in a way that was understandable.",1
21104009,SE,IT,"The session was very helpful and informative. I especially appreciated the practical examples that were provided.",1
21104010,SE,IT,"I found the session to be a bit too technical for me. I think it would have been better if the speaker had provided more context and background information.",-1
21104011,SE,IT,"The session was really engaging and I learned a lot about the transition to web3. The speaker did a great job of explaining complex concepts in a way that was easy to understand.",1
21104012,SE,IT,"I thought the session was a bit too long and could have been more condensed. Some parts were repetitive and I lost interest.",-1
21104013,SE,IT,"I think the session was well-organized and easy to follow. However, some parts were a bit too technical for me and I struggled to keep up.",0
21104014,SE,IT,"The speaker was really knowledgeable about the topic and provided some interesting insights. However, I think the session could have been more interactive and engaging.",0
